Document_ID,Node_ID,Node_Label,Sanitized_Concept,Context,Definition,Example,Learning_Objective,Skill_Level,Time_Estimate,Difficulty,Priority,Prerequisites,Semantic_Tags,Focused_Semantic_Tags,Key_Property_1,Value_1,Original_Node_ID,Key_Property_2,Value_2,Key_Property_3,Value_3,Key_Property_4,Value_4,Key_Property_5,Value_5
MSSQL-Data-Definition-And-Datatypes,DATA_DEFINITION_lesson:database_modeling,Lesson,database_modeling,mssql_data_definition,Database modeling involves creating databases and tables using Management Studio.,Creating a new database and tables using Object Explorer.,Learn how to create databases and tables in SQL Server.,Apply,30,STANDARD,4,DATA_DEFINITION_concept:data_types_in_sql_server,backup;constraints;create_database;create_table;database_design;database_modeling;foreign_key;functions;indexes;management_studio;object_explorer;primary_key;relationships;schema;security;sql_server;stored_procedures;table_design;triggers;views,database_modeling;sql_server;create_database;create_table,Learning_Tips,Practice creating databases and tables using Management Studio to understand the process.,lesson:database_modeling,,,,,,,,
MSSQL-Data-Definition-And-Datatypes,DATA_DEFINITION_lesson:basic_sql_queries,Lesson,basic_sql_queries,mssql_data_definition,"Basic SQL queries include CREATE TABLE, SELECT, and ALTER TABLE.","CREATE TABLE People (Id int NOT NULL, Email varchar(50) NOT NULL, FirstName varchar(50), LastName varchar(50))",Learn how to write basic SQL queries for creating and manipulating tables.,Apply,30,STANDARD,4,DATA_DEFINITION_lesson:database_modeling,alter_table;create_table;cte;delete;except;group_by;having;insert;join;order_by;pivot;select;sql_queries;sql_server;subquery;union;update;where;window_functions,sql_queries;create_table;select;alter_table,Common_Errors,Forgetting to specify data types or constraints when creating tables.,lesson:basic_sql_queries,,,,,,,,
MSSQL-Data-Definition-And-Datatypes,DATA_DEFINITION_lesson:table_customization,Lesson,table_customization,mssql_data_definition,"Table customization involves adding primary keys, identities, unique constraints, default values, and check constraints.","Setting a primary key, identity, unique constraint, default value, and check constraint on a table.",Learn how to customize tables with constraints and rules.,Apply,30,STANDARD,3,DATA_DEFINITION_lesson:basic_sql_queries,check_constraint;data_integrity;database_design;default_value;denormalization;foreign_key;function;identity;index;normalization;optimization;performance;primary_key;schema;sql_server;stored_procedure;table_customization;trigger;unique_constraint;view,table_customization;primary_key;constraints,Detailed_Example,Adding a primary key to an existing table using ALTER TABLE.,lesson:table_customization,,,,,,,,
MSSQL-Data-Definition-And-Datatypes,DATA_DEFINITION_lesson:deleting_data_and_structures,Lesson,deleting_data_and_structures,mssql_data_definition,"Deleting data and structures involves truncating tables, dropping tables, and dropping databases.",TRUNCATE TABLE Employees; DROP TABLE Employees; DROP DATABASE AMS,Learn how to delete data and structures in SQL Server.,Apply,15,STANDARD,2,DATA_DEFINITION_lesson:table_customization,alerts;auditing;backup;data_removal;database_maintenance;deleting_data;dropping_databases;dropping_tables;monitoring;performance;permissions;recovery;reporting;security;space_management;sql_server;structure_removal;transaction_log;truncating_tables,deleting_data;truncating_tables;dropping_tables,Instruction_Content_Template,"Learn how to delete data and structures by using TRUNCATE TABLE, DROP TABLE, and DROP DATABASE commands.",lesson:deleting_data_and_structures,,,,,,,,
doc1,JOIN_concept:joins,Concept,joins,sql,Joins are used to combine rows from two or more tables based on a related column.,SELECT * FROM Employees AS e JOIN Departments AS d ON e.DepartmentID = d.DepartmentID,Understand the purpose and types of joins in SQL.,Apply,30,STANDARD,5,JOIN_concept:select_statement,cartesian_product;cross_join;data_retrieval;database;equijoin;full_join;inner_join;join_conditions;joins;left_join;multiple_tables;natural_join;outer_join;query_optimization;relational_algebra;right_join;self_join;sql;table_combination;three_way_join,joins;sql;database;table_combination,Learning_Style_Preference,visual,concept:joins,Learning_Tips,Always specify join conditions to avoid Cartesian products.,Real_World_Application,Retrieving customer orders with product details from multiple tables.,Common_Errors,Omitting join conditions leading to Cartesian products.,Instruction_Content_Template,"Learn joins by writing SQL queries to combine data from multiple tables, e.g., SELECT * FROM table1 JOIN table2 ON condition."
doc1,JOIN_concept:inner_join,Concept,inner_join,sql,A join that returns only rows where there is a match in both tables.,SELECT * FROM Employees AS e INNER JOIN Departments AS d ON e.DepartmentID = d.DepartmentID,Use inner joins to retrieve matching rows from multiple tables.,Apply,15,STANDARD,4,JOIN_concept:joins,data_integration;database;database_query;equijoin;inner_join;join_conditions;join_types;matching_rows;on_clause;primary_key;query_performance;relational_database;select_statement;sql;sql_syntax;table_relationships;table_selection;where_clause;data_manipulation;foreign_key,inner_join;sql;database;matching_rows,Learning_Style_Preference,visual,concept:inner_join,Real_World_Application,Retrieving employee names with department names.,Common_Errors,Misunderstanding match conditions.,Instruction_Content_Template,"Learn inner_join by writing SQL queries to match rows, e.g., SELECT * FROM table1 INNER JOIN table2 ON condition.",Source_Section,INNER Join
doc1,JOIN_concept:left_outer_join,Concept,left_outer_join,sql,"A join that returns all rows from the left table and matched rows from the right table, with NULLs for unmatched rows.",SELECT * FROM Employees AS e LEFT OUTER JOIN Departments AS d ON e.DepartmentID = d.DepartmentID,Use left outer joins to include all left table rows in SQL queries.,Apply,15,STANDARD,4,JOIN_concept:joins,data_integration;database;database_query;join_conditions;join_types;left_join;left_outer_join;null_values;on_clause;outer_join;query_performance;relational_database;select_statement;sql;sql_syntax;table_relationships;table_selection;unmatched_rows;data_manipulation;foreign_key,left_outer_join;sql;database;null_values,Learning_Style_Preference,visual,concept:left_outer_join,Real_World_Application,"Listing all employees with their departments, including those without departments.",Common_Errors,Misinterpreting NULL returns.,Instruction_Content_Template,"Learn left_outer_join by writing SQL queries to include all left table rows, e.g., SELECT * FROM table1 LEFT OUTER JOIN table2 ON condition.",Source_Section,LEFT OUTER Join
doc1,JOIN_concept:right_outer_join,Concept,right_outer_join,sql,"A join that returns all rows from the right table and matched rows from the left table, with NULLs for unmatched rows.",SELECT * FROM Employees AS e RIGHT OUTER JOIN Departments AS d ON e.DepartmentID = d.DepartmentID,Use right outer joins to include all right table rows in SQL queries.,Apply,15,STANDARD,4,JOIN_concept:joins,data_integration;database;database_query;join_conditions;join_types;null_values;on_clause;outer_join;query_performance;relational_database;right_join;right_outer_join;select_statement;sql;sql_syntax;table_relationships;table_selection;unmatched_rows;data_manipulation;foreign_key,right_outer_join;sql;database;null_values,Learning_Style_Preference,visual,concept:right_outer_join,Real_World_Application,"Listing all departments with their employees, including departments without employees.",Common_Errors,Misinterpreting NULL returns.,Instruction_Content_Template,"Learn right_outer_join by writing SQL queries to include all right table rows, e.g., SELECT * FROM table1 RIGHT OUTER JOIN table2 ON condition.",Source_Section,RIGHT OUTER Join
doc1,JOIN_concept:full_outer_join,Concept,full_outer_join,sql,"A join that returns all rows when there is a match in one of the tables, with NULLs for unmatched rows.",SELECT * FROM Employees AS e FULL JOIN Departments AS d ON e.DepartmentID = d.DepartmentID,Use full outer joins to retrieve all rows from both tables in SQL queries.,Apply,15,STANDARD,4,JOIN_concept:joins,data_integration;database;database_query;full_join;full_outer_join;join_conditions;join_types;null_values;on_clause;outer_join;query_performance;relational_database;select_statement;sql;sql_syntax;table_relationships;table_selection;unmatched_rows;data_manipulation;foreign_key,full_outer_join;sql;database;null_values,Learning_Style_Preference,visual,concept:full_outer_join,Real_World_Application,"Combining all employees and departments, including unmatched entries.",Common_Errors,Misinterpreting combined NULL results.,Instruction_Content_Template,"Learn full_outer_join by writing SQL queries to include all rows, e.g., SELECT * FROM table1 FULL JOIN table2 ON condition.",Source_Section,FULL OUTER Join
doc1,JOIN_concept:cross_join,Concept,cross_join,sql,A join that returns the Cartesian product of the two tables.,SELECT * FROM Employees AS e CROSS JOIN Departments AS d,Use cross joins to generate all possible combinations of rows in SQL queries.,Apply,15,STANDARD,3,JOIN_concept:joins,cartesian_product;cross_join;data_combinations;database;database_query;join_types;no_conditions;query_performance;relational_database;select_statement;sql;sql_syntax;table_combinations;table_multiplication;table_relationships;table_selection;unfiltered_join;data_manipulation;foreign_key;primary_key,cross_join;sql;database;cartesian_product,Learning_Style_Preference,visual,concept:cross_join,Real_World_Application,Generating all possible employee-department pairs.,Common_Errors,Unintentionally creating large result sets.,Instruction_Content_Template,"Learn cross_join by writing SQL queries to combine all rows, e.g., SELECT * FROM table1 CROSS JOIN table2.",Source_Section,CROSS Join
doc1,JOIN_concept:subqueries,Concept,subqueries,sql,"A query nested within another SQL query, used to filter data.",SELECT * FROM Employees WHERE DepartmentID IN (SELECT DepartmentID FROM Departments WHERE Name = 'Finance'),Use subqueries to filter data based on conditions from another query.,Apply,20,STANDARD,4,JOIN_concept:select_statement,correlated_subquery;data_filtering;data_retrieval;database;database_query;in_operator;nested_queries;non_correlated_subquery;query_composition;query_performance;relational_database;select_statement;sql;sql_optimization;sql_syntax;subqueries;table_selection;where_clause;data_analysis;data_manipulation,subqueries;sql;database;nested_queries,Learning_Style_Preference,reading_writing,concept:subqueries,Real_World_Application,Finding employees in specific departments.,Common_Errors,Misusing operators with subqueries.,Instruction_Content_Template,"Learn subqueries by writing nested SQL queries, e.g., SELECT * FROM table WHERE column IN (SELECT ...).",Source_Section,SUBQUERIES
doc1,JOIN_concept:cte,Concept,cte,sql,Named subqueries that can be reused in a query for better readability.,WITH Employees_CTE AS (SELECT * FROM Employees) SELECT * FROM Employees_CTE,Use Common Table Expressions to simplify complex queries.,Apply,15,STANDARD,3,JOIN_concept:subqueries,common_table_expressions;cte;data_retrieval;database;database_query;named_subqueries;non_recursive_cte;query_performance;query_readability;recursive_cte;relational_database;select_statement;sql;sql_optimization;sql_syntax;subqueries;table_selection;with_clause;data_analysis;data_manipulation,cte;sql;database;subqueries,Learning_Style_Preference,reading_writing,concept:cte,Real_World_Application,Simplifying reports with repeated subqueries.,Common_Errors,Incorrectly defining CTE scope.,Instruction_Content_Template,"Learn cte by writing named subqueries, e.g., WITH cte_name AS (SELECT ...) SELECT * FROM cte_name.",Source_Section,COMMON TABLE EXPRESSIONS
doc1,JOIN_concept:indices,Concept,indices,sql,Database structures that speed up searching for values in columns.,"CREATE NONCLUSTERED INDEX IX_Employees_FirstName_LastName ON Employees(FirstName, LastName)",Understand how indices improve query performance.,Understand,20,STANDARD,3,JOIN_concept:select_statement,b_tree;clustered_index;data_access;data_retrieval;database;database_administration;database_design;index_creation;index_usage;indices;non_clustered_index;performance_tuning;query_execution_plan;query_performance;relational_database;search_optimization;select_statement;sql;sql_optimization;table_selection,indices;sql;database;query_performance,Learning_Style_Preference,visual,concept:indices,Real_World_Application,Speeding up employee searches by name.,Common_Errors,Over-indexing slowing updates.,Instruction_Content_Template,"Learn indices by creating structures to optimize searches, e.g., CREATE INDEX on table(column).",Source_Section,Indices
MSSQL_Lecture_1,TRIG_TRAN_concept:user_defined_function,Concept,user_defined_function,sql_server,"Custom functions created by users in SQL Server to perform specific operations, which can be scalar, table-valued, or aggregate.",A function to calculate the number of weeks between two dates.,Understand how to create and use user-defined functions in SQL Server.,Apply,30,STANDARD,4,TRIG_TRAN_Not Available,aggregate_function;custom_function;database;database_development;database_management;database_object;function;function_creation;function_execution;parameterized_function;programming;reusable_code;scalar_function;sql;sql_programming;sql_server;stored_logic;t_sql;table_valued_function;user_defined_function,function;sql_server;user_defined_function,Syntax,CREATE FUNCTION ...,concept:user_defined_function,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:scalar_function,Concept,scalar_function,sql_server,A type of user-defined function that returns a single value.,udf_ProjectDurationWeeks returning weeks between dates.,Learn to implement scalar functions in SQL Server.,Apply,15,STANDARD,3,TRIG_TRAN_concept:user_defined_function,custom_function;database;database_development;database_management;function;function_creation;function_execution;programming;reusable_code;scalar_function;single_value;sql;sql_function;sql_programming;sql_server;sql_syntax;t_sql;user_defined_function;value_return;variable,scalar_function;sql_server;user_defined_function,Not Available,Not Available,concept:scalar_function,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:table_valued_function,Concept,table_valued_function,sql_server,A type of user-defined function that returns a table.,Similar to a view with parameters.,Understand table-valued functions in SQL Server.,Understand,15,STANDARD,3,TRIG_TRAN_concept:user_defined_function,custom_function;database;database_development;database_management;function;function_creation;parameterized_function;programming;query_result;reusable_code;sql;sql_programming;sql_server;sql_syntax;t_sql;table_return;table_valued_function;user_defined_function;view;view_parameters,sql_server;table_valued_function;user_defined_function,Not Available,Not Available,concept:table_valued_function,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:aggregate_function,Concept,aggregate_function,sql_server,"A type of user-defined function that performs calculations over a set of values, often defined externally.",SUM function aggregating values.,Learn about aggregate functions in SQL Server.,Understand,15,STANDARD,3,TRIG_TRAN_concept:user_defined_function,aggregate_function;calculation;custom_function;database;database_development;database_management;external_function;function;function_creation;net_function;programming;reusable_code;sql;sql_programming;sql_server;sql_syntax;t_sql;user_defined_function;value_aggregation;value_set,aggregate_function;sql_server;user_defined_function,Not Available,Not Available,concept:aggregate_function,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:transaction,Concept,transaction,sql_server,"A sequence of database operations executed as a whole, ensuring all succeed or none are applied.",A bank transfer with withdrawal and deposit.,Understand the concept of transactions and their role in data integrity.,Understand,20,STANDARD,4,TRIG_TRAN_Not Available,acid;atomicity;commit;consistency;data_integrity;database;database_management;database_operations;database_transaction;durability;isolation;programming;rollback;sql;sql_server;sql_transaction;t_sql;transaction;transaction_lifecycle;transaction_management,database;sql_server;transaction,Not Available,Not Available,concept:transaction,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:acid_properties,Concept,acid_properties,sql_server,"Set of properties ensuring reliable transaction processing: Atomicity, Consistency, Isolation, Durability.",Bank transfer ensuring all or none.,Understand ACID properties of transactions.,Understand,15,STANDARD,4,TRIG_TRAN_concept:transaction,acid;acid_properties;atomicity;consistency;data_integrity;database;database_management;database_reliability;database_transaction;durability;isolation;programming;sql;sql_server;sql_transaction;t_sql;transaction;transaction_management;transaction_properties;transaction_reliability,acid_properties;database;transaction,Not Available,Not Available,concept:acid_properties,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:atomicity,Concept,atomicity,sql_server,Property ensuring a transaction executes completely or not at all.,Fund transfer where both actions succeed or fail.,Understand atomicity in transactions.,Understand,10,STANDARD,3,TRIG_TRAN_concept:acid_properties,acid;all_or_none;atomicity;data_integrity;database;database_management;database_operations;database_transaction;execution;programming;reliability;sql;sql_server;sql_transaction;t_sql;transaction;transaction_management;transaction_property;transaction_reliability;whole_execution,atomicity;database;transaction,Not Available,Not Available,concept:atomicity,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:consistency,Concept,consistency,sql_server,Property ensuring a transaction maintains database legality.,No duplicate primary keys after transaction.,Understand consistency in transactions.,Understand,10,STANDARD,3,TRIG_TRAN_concept:acid_properties,acid;consistency;data_integrity;database;database_constraints;database_management;database_operations;database_transaction;integrity;legal_state;programming;sql;sql_server;sql_transaction;t_sql;transaction;transaction_management;transaction_property;transaction_reliability;valid_data,consistency;database;transaction,Not Available,Not Available,concept:consistency,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:isolation,Concept,isolation,sql_server,Property ensuring transactions do not interfere with each other.,"Multiple buyers for one product, only one succeeds.",Understand isolation in transactions.,Understand,10,STANDARD,3,TRIG_TRAN_concept:acid_properties,acid;concurrency;data_integrity;database;database_management;database_operations;database_transaction;independent_execution;isolation;programming;sql;sql_server;sql_transaction;t_sql;transaction;transaction_isolation;transaction_management;transaction_property;transaction_reliability;uncommitted_changes,database;isolation;transaction,Not Available,Not Available,concept:isolation,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:durability,Concept,durability,sql_server,Property ensuring committed transactions persist.,Funds transfer persists after power loss.,Understand durability in transactions.,Understand,10,STANDARD,3,TRIG_TRAN_concept:acid_properties,acid;committed_transaction;data_integrity;database;database_management;database_operations;database_transaction;durability;persistence;programming;recovery;sql;sql_server;sql_transaction;t_sql;transaction;transaction_log;transaction_management;transaction_property;transaction_reliability,database;durability;transaction,Not Available,Not Available,concept:durability,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:stored_procedure,Concept,stored_procedure,sql_server,"Named sequences of T-SQL statements that encapsulate logic, accepting parameters and returning results.",Procedure selecting employees by seniority.,Learn to create and execute stored procedures in SQL Server.,Apply,30,STANDARD,4,TRIG_TRAN_Not Available,database;database_development;database_management;database_object;encapsulation;logic;parameterized_procedure;procedure;procedure_creation;procedure_execution;programming;reusable_code;sql;sql_programming;sql_procedure;sql_server;stored_logic;stored_procedure;t_sql;transaction,database;sql_server;stored_procedure,Syntax,CREATE PROCEDURE ...,concept:stored_procedure,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:trigger,Concept,trigger,sql_server,Special stored procedures automatically executed in response to table events.,Trigger preventing empty town names.,Understand how triggers work and how to create them in SQL Server.,Apply,30,ADVANCED,3,TRIG_TRAN_concept:stored_procedure,automated_execution;database;database_event;database_management;database_object;delete;event;insert;programming;sql;sql_event;sql_server;sql_trigger;stored_procedure;table_event;t_sql;trigger;trigger_creation;trigger_execution;update,database;sql_server;trigger,Syntax,CREATE TRIGGER ...,concept:trigger,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:after_trigger,Concept,after_trigger,sql_server,Trigger executed after an event action.,Trigger checking town name updates.,Learn to implement after triggers in SQL Server.,Apply,15,ADVANCED,2,TRIG_TRAN_concept:trigger,after_trigger;automated_execution;database;database_event;database_management;event;post_event;programming;sql;sql_server;sql_trigger;stored_procedure;table_event;t_sql;trigger;trigger_creation;trigger_execution;trigger_type;update;validation,after_trigger;sql_server;trigger,Not Available,Not Available,concept:after_trigger,,,,,,,,
MSSQL_Lecture_1,TRIG_TRAN_concept:instead_of_trigger,Concept,instead_of_trigger,sql_server,Trigger replacing an event action with custom logic.,Trigger marking accounts inactive instead of deleting.,Learn to implement instead of triggers in SQL Server.,Apply,15,ADVANCED,2,TRIG_TRAN_concept:trigger,custom_logic;database;database_event;database_management;delete;event;instead_of_trigger;override;programming;sql;sql_server;sql_trigger;stored_procedure;table_event;t_sql;trigger;trigger_creation;trigger_execution;trigger_type;update,instead_of_trigger;sql_server;trigger,Not Available,Not Available,concept:instead_of_trigger,,,,,,,,
